real,imag
595.0,155.0
670.0,167.0
732.0,175.0
696.0,151.0
508.0,96.0
166.0,24.0
-250.0,-35.0
-590.0,-53.0
-776.0,-46.0
-809.0,-29.0
-749.0,-12.0
-674.0,1.0
-626.0,5.0
-615.0,7.0
-610.0,19.0
-631.0,36.0
-698.0,58.0
-776.0,81.0
-810.0,102.0
-747.0,89.0
-555.0,69.0
-232.0,51.0
183.0,1.0
549.0,-66.0
746.0,-120.0
759.0,-131.0
671.0,-119.0
586.0,-96.0
547.0,-97.0
536.0,-122.0
534.0,-139.0
553.0,-152.0
588.0,-174.0
641.0,-215.0
714.0,-248.0
694.0,-239.0
503.0,-175.0
160.0,-60.0
-227.0,95.0
-550.0,239.0
-723.0,349.0
-739.0,379.0
-670.0,350.0
-588.0,322.0
-542.0,298.0
-524.0,288.0
-517.0,300.0
-523.0,329.0
-561.0,358.0
-625.0,407.0
-670.0,456.0
-638.0,456.0
-460.0,350.0
-160.0,138.0
167.0,-130.0
440.0,-372.0
582.0,-510.0
597.0,-533.0
537.0,-475.0
453.0,-416.0
399.0,-373.0
390.0,-370.0
397.0,-394.0
403.0,-405.0
426.0,-443.0
458.0,-536.0
487.0,-612.0
463.0,-570.0
322.0,-407.0
88.0,-127.0
-169.0,213.0
-364.0,512.0
-462.0,674.0
-465.0,680.0
-422.0,627.0
-375.0,567.0
-327.0,511.0
-301.0,477.0
-298.0,482.0
-316.0,511.0
-350.0,566.0
-375.0,640.0
-377.0,691.0
-338.0,667.0
-235.0,490.0
-76.0,165.0
97.0,-213.0
227.0,-532.0
276.0,-709.0
261.0,-734.0
225.0,-659.0
184.0,-589.0
162.0,-562.0
145.0,-538.0
129.0,-518.0
120.0,-532.0
116.0,-604.0
128.0,-728.0
143.0,-815.0
119.0,-769.0
57.0,-521.0
-7.0,-93.0
-58.0,364.0
-92.0,661.0
-81.0,663.0
-37.0,383.0
2.0,-52.0
20.0,-507.0
12.0,-837.0
-8.0,-964.0
-26.0,-900.0
-50.0,-705.0
-55.0,-433.0
-31.0,-128.0
-1.0,182.0
20.0,466.0
41.0,701.0
72.0,883.0
89.0,950.0
94.0,833.0
66.0,511.0
-4.0,32.0
-103.0,-437.0
-180.0,-697.0
-174.0,-629.0
-68.0,-227.0
84.0,320.0
195.0,699.0
215.0,692.0
97.0,284.0
-110.0,-303.0
-284.0,-727.0
-302.0,-733.0
-141.0,-292.0
120.0,323.0
317.0,732.0
316.0,700.0
117.0,272.0
-166.0,-291.0
-380.0,-666.0
-385.0,-643.0
-188.0,-262.0
121.0,253.0
387.0,613.0
425.0,633.0
215.0,313.0
-108.0,-164.0
-374.0,-556.0
-508.0,-702.0
-502.0,-642.0
-413.0,-509.0
-349.0,-414.0
-361.0,-426.0
-442.0,-524.0
-526.0,-594.0
-515.0,-547.0
-373.0,-374.0
-126.0,-121.0
144.0,141.0
372.0,358.0
536.0,515.0
640.0,593.0
666.0,585.0
568.0,480.0
351.0,288.0
24.0,33.0
-328.0,-234.0
-568.0,-399.0
-576.0,-382.0
-332.0,-191.0
74.0,79.0
473.0,323.0
704.0,435.0
704.0,414.0
559.0,323.0
435.0,237.0
447.0,234.0
587.0,304.0
731.0,362.0
721.0,341.0
483.0,221.0
65.0,31.0
-386.0,-139.0
-657.0,-223.0
-616.0,-215.0
-320.0,-116.0
76.0,29.0
453.0,141.0
735.0,213.0
886.0,252.0
883.0,240.0
731.0,177.0
426.0,83.0
-6.0,-16.0
-410.0,-94.0
-640.0,-130.0
-621.0,-113.0
-362.0,-46.0
54.0,30.0
485.0,69.0
789.0,65.0
925.0,40.0
913.0,21.0
753.0,4.0
430.0,-13.0
-21.0,-10.0
-490.0,5.0
-766.0,19.0
-690.0,17.0
-265.0,-3.0
305.0,-41.0
693.0,-84.0
670.0,-93.0
258.0,-57.0
-306.0,20.0
-710.0,104.0
-751.0,122.0
-452.0,80.0
41.0,-10.0
498.0,-119.0
788.0,-205.0
879.0,-244.0
819.0,-236.0
662.0,-197.0
410.0,-142.0
75.0,-43.0
-307.0,84.0
-618.0,192.0
-721.0,243.0
-574.0,211.0
-295.0,104.0
-49.0,-5.0
74.0,-75.0
97.0,-77.0
28.0,-18.0
-65.0,20.0
-97.0,20.0
-75.0,5.0
-33.0,-3.0
-19.0,-12.0
-33.0,-17.0
-50.0,-3.0
-50.0,3.0
-40.0,0.0
-22.0,2.0
-20.0,2.0
-41.0,11.0
-51.0,-2.0
-52.0,-14.0
-48.0,-4.0
-37.0,-4.0
-38.0,-10.0
-48.0,7.0
-44.0,24.0
-41.0,20.0
-44.0,6.0
-41.0,-2.0
-38.0,-4.0
-37.0,-9.0
-49.0,-6.0
-45.0,-1.0
-17.0,-3.0
-1.0,-15.0
3.0,-16.0
-29.0,0.0
-70.0,31.0
-86.0,56.0
-70.0,33.0
-15.0,-53.0
56.0,-192.0
147.0,-362.0
241.0,-520.0
293.0,-615.0
306.0,-645.0
278.0,-628.0
247.0,-577.0
226.0,-521.0
207.0,-530.0
189.0,-588.0
192.0,-624.0
205.0,-623.0
184.0,-585.0
149.0,-546.0
137.0,-546.0
155.0,-598.0
161.0,-684.0
142.0,-748.0
116.0,-703.0
71.0,-507.0
3.0,-199.0
-64.0,172.0
-130.0,513.0
-170.0,763.0
-175.0,895.0
-161.0,868.0
-120.0,704.0
-74.0,444.0
-38.0,134.0
-23.0,-198.0
-18.0,-483.0
-2.0,-716.0
-6.0,-875.0
-34.0,-919.0
-60.0,-819.0
-73.0,-503.0
-57.0,-20.0
-19.0,449.0
13.0,713.0
26.0,625.0
-1.0,205.0
-83.0,-352.0
-153.0,-740.0
-157.0,-709.0
-85.0,-288.0
30.0,286.0
126.0,697.0
150.0,745.0
73.0,432.0
-58.0,-95.0
-193.0,-580.0
-279.0,-825.0
-304.0,-806.0
-285.0,-656.0
-248.0,-538.0
-236.0,-511.0
-261.0,-539.0
-298.0,-569.0
-319.0,-567.0
-313.0,-554.0
-303.0,-549.0
-315.0,-540.0
-334.0,-546.0
-351.0,-556.0
-368.0,-550.0
-376.0,-537.0
-373.0,-526.0
-383.0,-515.0
-384.0,-497.0
-378.0,-485.0
-389.0,-492.0
-419.0,-491.0
-450.0,-472.0
-450.0,-457.0
-440.0,-451.0
-444.0,-448.0
-450.0,-442.0
-477.0,-451.0
-507.0,-468.0
-505.0,-459.0
-474.0,-418.0
-448.0,-373.0
-455.0,-360.0
-500.0,-397.0
-582.0,-447.0
-634.0,-469.0
-595.0,-429.0
-439.0,-296.0
-186.0,-91.0
107.0,136.0
382.0,328.0
592.0,445.0
712.0,504.0
723.0,488.0
610.0,390.0
374.0,247.0
72.0,78.0
-243.0,-107.0
-512.0,-256.0
-682.0,-324.0
-736.0,-318.0
-691.0,-277.0
-611.0,-245.0
-551.0,-225.0
-520.0,-206.0
-532.0,-203.0
-594.0,-197.0
-665.0,-202.0
